,GTD ID,DATE,REGION,COUNTRY,CITY,Latitude,Longitude,PERPETRATOR GROUP,ATTACK TYPE,WEAPON TYPE,TARGET TYPE,FATALITIES,INJURED
1838,200207210001,7/21/02,Middle East & North Africa,Israel,Rehovot,31.8955,34.81131,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,1
1839,200207170001,7/17/02,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,5,40
1840,200207160001,7/16/02,Middle East & North Africa,West Bank and Gaza Strip,Emanuel,32.56664,-82.30795,"Al-Aqsa Martyrs Brigade,Democratic Front for the Liberation of Palestine (DFLP),Hamas (Islamic Resistance Movement)","Bombing/Explosion,Armed Assault,Armed Assault","Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms",Private Citizens & Property,7,16
1841,200207080003,7/8/02,Middle East & North Africa,West Bank and Gaza Strip,Nablus,32.22112,35.26032,Al-Aqsa Martyrs Brigade (suspected),Armed Assault,Firearms,Private Citizens & Property,Unknown,Unknown
1842,200206300001,6/30/02,Middle East & North Africa,Israel,Lod,31.95391,34.89181,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,0,3
1843,200206200002,6/20/02,Middle East & North Africa,West Bank and Gaza Strip,Itamar,32.17436,35.30766,Popular Front for the Liberation of Palestine (PFLP),Armed Assault,Firearms,Private Citizens & Property,7,0
1844,200206170004,6/17/02,Middle East & North Africa,Israel,Ayash Salem,,,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,1,0
1845,200206170001,6/17/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,19,48
1846,200206150003,6/15/02,Middle East & North Africa,West Bank and Gaza Strip,Dugit,,,Hamas (Islamic Resistance Movement),"Armed Assault,Bombing/Explosion","Firearms,Explosives/Bombs/Dynamite",Military,3,3
1847,200206110002,6/11/02,Middle East & North Africa,West Bank and Gaza Strip,Hebron,31.53449,35.08619,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,3
1848,200206110001,6/11/02,Middle East & North Africa,Israel,Herzliya Pituah,,,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,2,15
1849,200206090001,6/9/02,Middle East & North Africa,West Bank and Gaza Strip,Yitzhar,32.16984,35.23434,Democratic Front for the Liberation of Palestine (DFLP),Armed Assault,Firearms,Military,1,4
1850,200206080002,6/8/02,Middle East & North Africa,West Bank and Gaza Strip,Rafah,31.2621,34.23593,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,3,0
1851,200206080001,6/8/02,Middle East & North Africa,West Bank and Gaza Strip,Hebron,31.53449,35.08619,Hamas (Islamic Resistance Movement),Armed Assault,Firearms,Private Citizens & Property,3,4
1852,200206060007,6/6/02,Middle East & North Africa,West Bank and Gaza Strip,Sinjil,32.03443,35.26234,Palestinian Extremists,Armed Assault,Firearms,Private Citizens & Property,1,0
1853,200206050002,6/5/02,Middle East & North Africa,Israel,Megiddo,-31.84352,115.77749,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,17,40
1854,200205280001,5/28/02,Middle East & North Africa,West Bank and Gaza Strip,Itamar,32.17436,35.30766,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Private Citizens & Property,3,2
1855,200205270001,5/27/02,Middle East & North Africa,Israel,Petah Tiqwa,32.09463,34.88576,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,3,50
1856,200205250002,5/25/02,Middle East & North Africa,West Bank and Gaza Strip,Jenin,34.62475,36.15367,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,0,0
1857,200205240001,5/24/02,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,1,2
1858,200205230001,5/23/02,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,0
1859,200205220001,5/22/02,Middle East & North Africa,Israel,Rishon le Zion,42.6775,13.73816,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,4,40
1860,200205200005,5/20/02,Middle East & North Africa,Israel,Ti'anik,41.46871,22.0825,"Hamas (Islamic Resistance Movement),Popular Front for the Liberation of Palestine (PFLP)",Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,1,0
1861,200205200004,5/20/02,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,"Hamas (Islamic Resistance Movement),Popular Front for the Liberation of Palestine (PFLP)",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,4,50
1862,200205190005,5/19/02,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,"Hamas (Islamic Resistance Movement),Popular Front for the Liberation of Palestine (PFLP)",Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,20,20
1863,200205190001,5/19/02,Middle East & North Africa,West Bank and Gaza Strip,Netzarim,,,Democratic Front for the Liberation of Palestine (DFLP),Armed Assault,Firearms,Military,0,0
1864,200205100004,5/10/02,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Business,0,17
1865,200205080001,5/8/02,Middle East & North Africa,Lebanon,Tripoli,32.89534,13.18105,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Private Citizens & Property",0,1
1866,200205070008,5/7/02,Middle East & North Africa,Israel,Rishon le Zion,42.6775,13.73816,Hamas (Islamic Resistance Movement) (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Business,15,58
1867,200205030002,5/3/02,Middle East & North Africa,West Bank and Gaza Strip,Nablus,32.22112,35.26032,Hamas (Islamic Resistance Movement),Armed Assault,Firearms,Military,1,1
1868,200204270001,4/27/02,Middle East & North Africa,West Bank and Gaza Strip,Adora,31.55261,35.01777,Unknown,Armed Assault,Firearms,Private Citizens & Property,4,6
1869,200204240001,4/24/02,Middle East & North Africa,West Bank and Gaza Strip,Hebron,31.53449,35.08619,Unknown,"Hostage Taking (Kidnapping),Armed Assault",Firearms,Police,3,0
1870,200204220005,4/22/02,Middle East & North Africa,West Bank and Gaza Strip,Ramallah,31.90132,35.19986,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Private Citizens & Property,1,2
1871,200204220001,4/22/02,Middle East & North Africa,West Bank and Gaza Strip,Netzarim,,,Unknown,"Armed Assault,Bombing/Explosion","Explosives/Bombs/Dynamite,Melee","Military,Private Citizens & Property",3,0
1872,200204190001,4/19/02,Middle East & North Africa,West Bank and Gaza Strip,Qatif,26.5679,50.00736,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,1,2
1873,200204130001,4/13/02,Middle East & North Africa,Israel,Har Dov,,,Hezbollah,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
1874,200204120007,4/12/02,Middle East & North Africa,West Bank and Gaza Strip,Israel,31.78004,35.21874,Palestinian Islamic Jihad (PIJ),"Bombing/Explosion,Armed Assault","Explosives/Bombs/Dynamite,Firearms","Private Citizens & Property,Government (General)",3,6
1875,200204120005,4/12/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,7,50
1876,200204110002,4/11/02,Middle East & North Africa,Israel,Haifa,32.80124,35.00327,Palestinian Extremists,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,10,Unknown
1877,200204020002,4/2/02,Middle East & North Africa,Israel,Qiryat Shemona,32.83562,35.06874,Hezbollah,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1878,200204010006,4/1/02,Middle East & North Africa,West Bank and Gaza Strip,Bethlehem,31.70425,35.2063,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,0
1879,200204010005,4/1/02,Middle East & North Africa,West Bank and Gaza Strip,Qalqilya,,,Unknown,Armed Assault,Firearms,Private Citizens & Property,2,0
1880,200204010004,4/1/02,Middle East & North Africa,West Bank and Gaza Strip,Tulkarem,,,Unknown,Armed Assault,Firearms,"Police,Police",8,0
1881,200204010003,4/1/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade (suspected),Bombing/Explosion,Explosives/Bombs/Dynamite,Military,2,0
1882,200204010001,4/1/02,Western Europe,Belgium,Brussels,50.84439,4.35609,Unknown,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions,0,0
1883,200203310002,3/31/02,Middle East & North Africa,West Bank and Gaza Strip,Efrat,,,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,1,4
1884,200203310001,3/31/02,Middle East & North Africa,Israel,Haifa,32.80124,35.00327,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Business",15,35
1885,200203300002,3/30/02,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Business",1,32
1886,200203290004,3/29/02,Middle East & North Africa,West Bank and Gaza Strip,Netzarim,,,Palestinian Islamic Jihad (PIJ),Armed Assault,Melee,Private Citizens & Property,3,0
1887,200203290001,3/29/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,3,20
1888,200203280001,3/28/02,Middle East & North Africa,West Bank and Gaza Strip,Elon Moreh,32.23248,35.33309,Hamas (Islamic Resistance Movement),Armed Assault,Firearms,Private Citizens & Property,5,0
1889,200203270003,3/27/02,Middle East & North Africa,West Bank and Gaza Strip,Halhol,15.97046,38.28273,Unknown,Armed Assault,Firearms,"Private Citizens & Property,Government (Diplomatic)",1,1
1890,200203270001,3/27/02,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Business",31,140
1891,200203260001,3/26/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,"Private Citizens & Property,Business",2,0
1892,200203220001,3/22/02,Middle East & North Africa,West Bank and Gaza Strip,Jenin,34.62475,36.15367,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,1,1
1893,200203210001,3/21/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,4,60
1894,200203200002,3/20/02,Middle East & North Africa,Israel,Umm al-Fahm,32.52018,35.14801,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,8,29
1895,200203170003,3/17/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,1,7
1896,200203170002,3/17/02,Middle East & North Africa,Israel,Kefar Sava,32.18219,34.91713,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Private Citizens & Property,2,14
1897,200203140001,3/14/02,Middle East & North Africa,West Bank and Gaza Strip,Netzarim,,,"Al-Aqsa Martyrs Brigade,Popular Front for the Liberation of Palestine (PFLP)",Bombing/Explosion,Explosives/Bombs/Dynamite,Military,3,2
1898,200203120003,3/12/02,Middle East & North Africa,West Bank and Gaza Strip,Kiryat Sefer,,,Palestinians (suspected),Armed Assault,Firearms,Private Citizens & Property,1,1
1899,200203120001,3/12/02,Middle East & North Africa,Israel,Shlomi,33.07775,35.14523,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Private Citizens & Property,9,6
1900,200203090002,3/9/02,Middle East & North Africa,Israel,Netanya,32.3081,34.8548,Al-Aqsa Martyrs Brigade,"Armed Assault,Bombing/Explosion","Firearms,Explosives/Bombs/Dynamite","Private Citizens & Property,Business",3,37
1901,200203090001,3/9/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Business",12,50
1902,200203070002,3/7/02,Middle East & North Africa,West Bank and Gaza Strip,Atsmona,,,Hamas (Islamic Resistance Movement),"Armed Assault,Bombing/Explosion","Firearms,Explosives/Bombs/Dynamite",Private Citizens & Property,6,24
1903,200203070001,3/7/02,Middle East & North Africa,West Bank and Gaza Strip,Ariel,45.98977,-122.53664,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business,Business",2,14
1904,200203050006,4/5/02,Middle East & North Africa,West Bank and Gaza Strip,Husan,31.70884,35.13526,Palestinians,Armed Assault,Firearms,Private Citizens & Property,1,2
1905,200203050004,3/5/02,Middle East & North Africa,Israel,Sederot,44.20173,5.53687,Hamas (Islamic Resistance Movement),Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,3
1906,200203050003,3/5/02,Middle East & North Africa,Israel,Afula,32.61945,35.3102,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,2,5
1907,200203050001,3/5/02,Middle East & North Africa,Israel,Tel Aviv,32.08557,34.78954,Al-Aqsa Martyrs Brigade,Armed Assault,"Firearms,Melee",Business,4,40
1908,200203030003,2002-03-00,Middle East & North Africa,West Bank and Gaza Strip,Qedar,,,Al-Aqsa Martyrs Brigade,Armed Assault,Firearms,Police,1,0
1909,200203030002,3/3/02,Middle East & North Africa,West Bank and Gaza Strip,Ofra,31.95294,35.26175,U/I Snipers,Armed Assault,Firearms,"Military,Private Citizens & Property",10,6
1910,200203020001,3/2/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,11,60
1911,200202410003,1/24/02,Middle East & North Africa,Lebanon,Beirut,33.89607,35.50678,Unknown,Assassination,Firearms,Government (General),1,0
1912,200202280004,2/28/02,Middle East & North Africa,Jordan,Amman,31.95181,35.94042,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,"Government (General),Private Citizens & Property",2,0
1913,200202280001,2/28/02,Middle East & North Africa,Israel,Maccabim,31.88893,35.03132,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,3,3
1914,200202230001,2/23/02,Middle East & North Africa,West Bank and Gaza Strip,Efrat,,,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,1,1
1915,200202220004,2/22/02,Middle East & North Africa,Israel,Jerusalem,31.78004,35.21874,Gunmen,Armed Assault,Firearms,Private Citizens & Property,1,0
1916,200202220001,2/22/02,Middle East & North Africa,West Bank and Gaza Strip,Efrat,,,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Business,1,1
1917,200202210002,2/21/02,Middle East & North Africa,West Bank and Gaza Strip,Baka a-Sharkiya,32.40934,35.06944,Palestinians,Armed Assault,Firearms,"Military,Private Citizens & Property",2,2
1918,200202190003,2/19/02,Middle East & North Africa,West Bank and Gaza Strip,Avnei Hefetz,,,Unknown,Armed Assault,Firearms,Private Citizens & Property,0,2
1919,200202190002,2/19/02,Middle East & North Africa,West Bank and Gaza Strip,Mehola,32.36882,35.51718,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Transportation,1,0
1920,200202190001,2/19/02,Middle East & North Africa,West Bank and Gaza Strip,Ramallah,31.90132,35.19986,"Al-Aqsa Martyrs Brigade (suspected),Hamas (Islamic Resistance Movement) (suspected),Popular Front for the Liberation of Palestine (PFLP) (suspected)",Armed Assault,Firearms,Military,6,1
1921,200202180002,2/18/02,Middle East & North Africa,West Bank and Gaza Strip,Gush Qatif,,,Al-Aqsa Martyrs Brigade (suspected),"Bombing/Explosion,Armed Assault","Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms",Private Citizens & Property,4,3
1922,200202180001,2/18/02,Middle East & North Africa,Israel,Jerusalem district,39.85083,-81.09904,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,2,1
1923,200202170001,2/17/02,Middle East & North Africa,Israel,Hadera,32.43984,34.91744,Al-Aqsa Martyrs Brigade,Bombing/Explosion,Explosives/Bombs/Dynamite,Unknown,2,4
1924,200202160003,2/16/02,Middle East & North Africa,Israel,Kfar Aza,31.48198,34.53342,Palestinians,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1925,200202160001,2/16/02,Middle East & North Africa,West Bank and Gaza Strip,Karnei Shomron,32.17156,35.09534,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,Explosives/Bombs/Dynamite,Business,3,20
1926,200202140001,2/14/02,Middle East & North Africa,West Bank and Gaza Strip,Netzarim,,,"Al-Fatah (suspected),Hamas (Islamic Resistance Movement) (suspected),Popular Resistance Committees (suspected)",Bombing/Explosion,Explosives/Bombs/Dynamite,Military,3,2
1927,200202130004,2/13/02,Middle East & North Africa,West Bank and Gaza Strip,Israel,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1928,200202130003,2/13/02,Middle East & North Africa,West Bank and Gaza Strip,Morag,53.91293,19.92495,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1929,200202120002,2/12/02,Middle East & North Africa,West Bank and Gaza Strip,Israel,31.78004,35.21874,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Private Citizens & Property,0,0
1930,200202100001,2/10/02,Middle East & North Africa,Israel,Beersheba,18.17488,-77.90848,Unknown,Armed Assault,Firearms,Military,2,18
1931,200202090003,2/9/02,Middle East & North Africa,West Bank and Gaza Strip,Ariel,45.98977,-122.53664,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,1
1932,200202080008,2/8/02,Middle East & North Africa,West Bank and Gaza Strip,Jayyus,32.20221,35.03503,Unknown,Bombing/Explosion,Explosives/Bombs/Dynamite,Military,0,0
1933,200202080003,2/8/02,Middle East & North Africa,West Bank and Gaza Strip,Tulkarem,,,Unknown,Armed Assault,Firearms,Police,0,0
1934,200202060008,2/6/02,Middle East & North Africa,West Bank and Gaza Strip,Hamra,61.65748,14.99613,Unknown,Armed Assault,Firearms,Private Citizens & Property,1,4
1935,200202060005,2/6/02,Middle East & North Africa,West Bank and Gaza Strip,Hamra,61.65748,14.99613,"Al-Fatah,Hamas (Islamic Resistance Movement)",Armed Assault,Firearms,"Private Citizens & Property,Military",4,2
